PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY	CHECK_DEFECT
R3TR	PROG	Programs	PROG	Program	ZFI_IF_ACH_NT	ACH Interface to Northern Trust			Z001	SAP ECC 6.0	ZFI_IF_ACH_NT	ZFI_IF_ACH_NT_F01	  328	The current ABAP statement is obsolete. The STOP statement is not supported in the OO context. Internal message code: STOP 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  328	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_INVENTORY_REPORT	Perpetual Inventory report			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT	ZFI_INVENTORY_TOP	  328	The field C_DEV is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  329	The field LV_KUNNR is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  331	No reads performed on field LV_LOT_SIZE.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZERROR_DISPLAY	Display Log			Z001	SAP ECC 6.0	ZERROR_DISPLAY	ZERROR_DISPLAY_F01	  331	No reads performed on field LV_RESULT2.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_TOP	  331	Text literal '6' must be converted to the numeric literal 6 It is more efficient to enter the numeric literal 6 directly	W	3					S		3	0214 02E
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  331	The current ABAP statement is obsolete. Explicit length specifications are necessary with types C, P, X, and N in the OO context Internal message code: TYPES 008	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C		  331	The current ABAP statement is obsolete. SELECT without an INTO clause is not supported in the OO context. Use "SELECT ... INTO wa". Internal message code: SELECT 202	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_ERROR_DASH	Error Dashboard for Update and Reprocess			Z001	SAP ECC 6.0	ZSD_ERROR_DASH	ZSD_ERROR_DASH_FORM	  331	The field LV_TABNAME is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  332	No reads performed on field LV_VAL.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZERROR_DISPLAY	Display Log			Z001	SAP ECC 6.0	ZERROR_DISPLAY	ZERROR_DISPLAY_F01	  332	No reads performed on field LV_VAR1.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	SAPLZMM_BACKLOG_NEW				Z001	SAP ECC 6.0	SAPLZMM_BACKLOG_NEW	LZMM_BACKLOG_NEWU01	  332	Only use the statement EXIT in loops. Otherwise use the statement RETURN to exit processing blocks.	W	3					S		3	0500 360
R3TR	PROG	Programs	PROG	Program	ZSOPODELVQUERY	 SO PO DELIVERY DATA LINKING PROGRAM			Z001	SAP ECC 6.0	ZSOPODELVQUERY		  332	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZSD_ERROR_DASH	Error Dashboard for Update and Reprocess			Z001	SAP ECC 6.0	ZSD_ERROR_DASH	ZSD_ERROR_DASH_FORM	  332	The field LV_STRUC is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  333	No reads performed on field LV_MSG.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZERROR_DISPLAY	Display Log			Z001	SAP ECC 6.0	ZERROR_DISPLAY	ZERROR_DISPLAY_F01	  333	No reads performed on field LV_VAR2.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  333	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_ERROR_DASH	Error Dashboard for Update and Reprocess			Z001	SAP ECC 6.0	ZSD_ERROR_DASH	ZSD_ERROR_DASH_FORM	  333	The field LV_COUNTER is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_BILLING_DOC_REPORT	Billing Document Report			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	  333	The text symbol 027 is not defined in the text pool of ZFI_BILLING_DOC_REPORT in the original language E.	E	3					S		3	1701 173
R3TR	PROG	Programs	PROG	Program	ZERROR_DISPLAY	Display Log			Z001	SAP ECC 6.0	ZERROR_DISPLAY	ZERROR_DISPLAY_F01	  334	No reads performed on field LV_VAR3.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  334	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  335	No reads performed on field LV_INCD.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	SAPLZMM_UPD_VPACKS				Z001	SAP ECC 6.0	SAPLZMM_UPD_VPACKS	LZMM_UPD_VPACKSU01	  335	Syntax check warning. This warning is only displayed in SLIN The assignment "Z_EFFECTIVE_DT" = ... is not usually the equivalent of a comparison. It is best to use the same type for the c Internal message code: MESSAGE GC6	W	3					S		3	1305 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	  335	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO R_SAPMODULE [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_RVA_PO_CHANGE	RVA PO Change program			Z001	SAP ECC 6.0	ZSD_RVA_PO_CHANGE	ZSD_RVA_PO_CHANGE_FORM01	  336	Internal table LT_TLMS[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  336	No reads performed on field LV_TRANS.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_ZOOR	Open Order Report			Z001	SAP ECC 6.0	ZSD_ZOOR	ZSD_ZOOR_FORM	  336	The current ABAP statement is obsolete. EXPORT var_1 ... var_n TO MEMORY ... is not supported in the OO context. Use EXPORT name_1 from var_1 ... name_n from var_n TO MEMORY ... instead. TO MEMORY ... instead. Internal message code: EXPORT 004	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  336	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  337	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_TOP_UPD	  338	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_BILLING_DOC_REPORT	Billing Document Report			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	  338	The text symbol 028 is not defined in the text pool of ZFI_BILLING_DOC_REPORT in the original language E.	E	3					S		3	1701 173
R3TR	PROG	Programs	PROG	Program	ZSD_SOLAS_REPORT	ZSOLAS Report for Container weights			Z001	SAP ECC 6.0	ZSD_SOLAS_REPORT	ZSD_SOLAS_REPORT_FORM	  339	FORM TOP_OF_PAGE not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  339	No reads performed on field LV_FACT_DATE.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  340	No reads performed on field LV_DATE.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZMM_WRAPPER_MRNB	Wrapper program for MRNB			Z001	SAP ECC 6.0	ZMM_WRAPPER_MRNB	ZMM_WRAPPER_MRNB_FORM	  340	Syntax check warning. After a structure enhancement, the semantics of the assignment or comparison may change. Internal message code: MESSAGE G:O	W	3					S		3	1309 102
R3TR	PROG	Programs	PROG	Program	ZMM_OCEAN_ORDER_REPLACE	Ocean Order Replace			Z001	SAP ECC 6.0	ZMM_OCEAN_ORDER_REPLACE	ZMM_OCEAN_ORDER_F01	  340	The return code (SY-SUBRC) of the EXCEPTION addition is not processed after CALL FUNCTION 'POPUP_WITH_TABLE'. (This check can be switched off by setting he return codes of all exceptions to 0.)	E	3					S		3	1007 10R
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI00	  341	No reads performed on field TXT_ULINE1.	W	3		X			S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSOPODELVQUERY	 SO PO DELIVERY DATA LINKING PROGRAM			Z001	SAP ECC 6.0	ZSOPODELVQUERY		  341	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI00	  342	No reads performed on field TXT_ULINE2.	W	3		X			S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_PCFR_REPORT	Price Change Forecast Report			Z001	SAP ECC 6.0	ZSD_PCFR_REPORT		  342	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	  344	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO R_SAPMODULE [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZNOTE_2120509	Manual activities for SAP Note 2088777			ZFIORI1	SAP ECC 6.0	ZNOTE_2120509		  344	Use only class-based exceptions instead of classic exceptions.	W	3		X			S		3	0509 36A
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  345	The field GC_HKTOKK is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_RVA_PO_CHANGE	RVA PO Change program			Z001	SAP ECC 6.0	ZSD_RVA_PO_CHANGE	ZSD_RVA_PO_CHANGE_FORM01	  345	The field LV_TLMS_FLG is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  346	The field GC_HLIFNR is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_RVA_PO_CHANGE	RVA PO Change program			Z001	SAP ECC 6.0	ZSD_RVA_PO_CHANGE	ZSD_RVA_PO_CHANGE_FORM01	  346	The field LV_LEADT is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  347	The field GC_HRWBTR is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_RVA_PO_CHANGE	RVA PO Change program			Z001	SAP ECC 6.0	ZSD_RVA_PO_CHANGE	ZSD_RVA_PO_CHANGE_FORM01	  347	The field LV_TLMSDATA is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  348	The field GC_KTOKK is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_RVA_PO_CHANGE	RVA PO Change program			Z001	SAP ECC 6.0	ZSD_RVA_PO_CHANGE	ZSD_RVA_PO_CHANGE_FORM01	  348	The field LV_DATE is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  349	The field GC_LIFNR is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_RVA_PO_CHANGE	RVA PO Change program			Z001	SAP ECC 6.0	ZSD_RVA_PO_CHANGE	ZSD_RVA_PO_CHANGE_FORM01	  349	The field LV_FCID is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSOPODELVQUERY	 SO PO DELIVERY DATA LINKING PROGRAM			Z001	SAP ECC 6.0	ZSOPODELVQUERY		  350	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI01	  351	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "COLLECT wa INTO TAB_AUSGABE". work area. Internal message code: COLLECT 002	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_SALESORD_CREATE	Creation of sales order			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	  353	No reads performed on field MESSAGE.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	  353	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO R_SAPMODULE [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  353	The field GC_QTYSIGN is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_BILLING_DOC_REPORT	Billing Document Report			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	  354	FORM PF_STATUS not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZTEST_SOLAS	ZSOLAS Report for Container weights			Z001	SAP ECC 6.0	ZTEST_SOLAS	ZTEST_SOLAS_FORM	  354	FORM TOP_OF_PAGE not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZFI_BILLING_DOC_REPORT	Billing Document Report			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	  354	Internal table EXTAB[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		  354	The global field T001 is passed simultaneously as argument CS_T001. For the call 'PERFORM READ_DATA', see include ZRMMR1MRB, line 354.	W	3		X			S		3	0122 051
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		  354	The global field T001W is passed simultaneously as argument CS_T001W. For the call 'PERFORM READ_DATA', see include ZRMMR1MRB, line 354.	W	3		X			S		3	0122 051
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		  354	The global field T024E is passed simultaneously as argument CS_T024E. For the call 'PERFORM READ_DATA', see include ZRMMR1MRB, line 354.	W	3		X			S		3	0122 051
R3TR	PROG	Programs	PROG	Program	ZFI_TMAP_CUSTOMER_INVOICE	Customer Invoice			Z001	SAP ECC 6.0	ZFI_TMAP_CUSTOMER_INVOICE	ZFI_TMAP_CUSTOMER_INVOICE_F01	  355	No reads performed on field LV_LINE_WEIGHT.	W	3		X			S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  356	The field GC_AMTSIGN is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZMM_MAT_ENHANCEMENT	Kanban level Enhancements			Z001	SAP ECC 6.0	ZMM_MAT_ENHANCEMENT	ZMM_MAT_ENHANCEMENT_F01	  358	No reads performed on field LV_RES1.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZUPD_CA_S4_HANA_CODE_ANALYZER	Import Data			ZUPD_SYCM	SAP ECC 6.0	ZUPD_CA_S4_HANA_CODE_ANALYZER		  359	A definition for text ID 002 already exists in ZUPD_CA_S4_HANA_CODE_ANALYZER line 1764.	W	3		X			S		3	1704 175
R3TR	PROG	Programs	PROG	Program	ZSOPODELVQUERY	 SO PO DELIVERY DATA LINKING PROGRAM			Z001	SAP ECC 6.0	ZSOPODELVQUERY		  359	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZFI_TMAP_CUSTOMER_INVOICE	Customer Invoice			Z001	SAP ECC 6.0	ZFI_TMAP_CUSTOMER_INVOICE	ZFI_TMAP_CUSTOMER_INVOICE_TOP	  359	The current ABAP statement is obsolete. Explicit length specifications are necessary with types C, P, X, and N in the OO context Internal message code: TYPES 008	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_TOP	  359	The field GC_Z_DOCK_NO is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	SAPLZFG_PWDRESET				Z001	SAP ECC 6.0	SAPLZFG_PWDRESET	LZFG_PWDRESETF01	  361	Only use the statement EXIT in loops. Otherwise use the statement RETURN to exit processing blocks.	W	3					S		3	0500 360
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C		  362	Structure KNB1 is not addressed statically in the program.	W	3		X			S		3	0906 09F
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	  362	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO R_SAPMODULE [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_TMAP_CUSTOMER_INVOICE	Customer Invoice			Z001	SAP ECC 6.0	ZFI_TMAP_CUSTOMER_INVOICE	ZFI_TMAP_CUSTOMER_INVOICE_F01	  363	No reads performed on field LV_LINE.	W	3		X			S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_PCFR_REPORT	Price Change Forecast Report			Z001	SAP ECC 6.0	ZSD_PCFR_REPORT	ZSD_PCFR_F01	  363	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZMM_IF_OUTBOUNDPO	Outbound PO			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_TOP	  364	Internal table IT_MAKT[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZFI_TMAP_CUSTOMER_INVOICE	Customer Invoice			Z001	SAP ECC 6.0	ZFI_TMAP_CUSTOMER_INVOICE	ZFI_TMAP_CUSTOMER_INVOICE_F01	  365	No reads performed on field LV_MODULE_TYPE.	W	3		X			S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZFI_INVENTORY_REPORT_TEST	Perpetual Inventory report			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT_TEST	ZFI_INVENTORY_TOP_TEST	  365	The field GC_C is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_TMAP_CUSTOMER_INVOICE	Customer Invoice			Z001	SAP ECC 6.0	ZFI_TMAP_CUSTOMER_INVOICE	ZFI_TMAP_CUSTOMER_INVOICE_F01	  366	The field LV_MATNR is not addressed statically in the program.	W	3		X			S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI00	  367	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
